transitNr;orderNr;driverName;customerName;transitType;transitTypeShort;Status;countAllOrders;statusGreater30min;statusSerialSet;statusDateTime;statusHrsMin;distanceKm;statusGreater1km;DivisionCity;latCust;lonCust;latApp;lonApp
T998081148;250789937;Freddie Salazar;Customer 4544;pickup;P;delivered;27;1;NULL;18.11.2020 13:16;13:00;0,22;NULL;Szczecin;53,42910385;14,48264694;53,4310371;14,4825033
T998081148;250320275;Freddie Salazar;Customer 616;delivery;D;delivered;27;NULL;NULL;18.11.2020 12:19;12:00;0,23;NULL;Szczecin;53,42607;14,51208;53,4280516;14,510919
T998081148;250177652;Freddie Salazar;Customer 4114;delivery;D;delivered;27;NULL;NULL;18.11.2020 10:09;10:00;0,04;1;Szczecin;53,37597656;14,48225021;53,3763147;14,4821493
T991367476;250454666; Joseph Cain;Customer 2601;pickup;P;delivered;17;1;NULL;18.11.2020 14:24;14:00;0,13;NULL;Szczecin;53,56822586;14,54842758;53,5692662;14,5474344
T991367476;250810801; Joseph Cain;Customer 1799;delivery;D;delivered;17;1;1;18.11.2020 09:44;09:30;0,9;NULL;Szczecin;53,44102478;14,57626343;53,4485879;14,5810684
T991367476;250832819; Joseph Cain;Customer 2431;pickup;P;delivered;17;NULL;1;18.11.2020 15:02;15:00;0,02;NULL;Szczecin;53,48194885;14,53374481;53,4821371;14,5339479
T991367476;250522606; Joseph Cain;Customer 5007;delivery;D;delivered;17;NULL;NULL;18.11.2020 10:11;10:00;0,09;NULL;Szczecin;53,46216202;14,55356979;53,4617033;14,5525006
T991367476;250215491; Joseph Cain;Customer 4245;delivery;D;delivered;17;1;NULL;18.11.2020 12:31;12:30;0,02;NULL;Szczecin;53,53950882;14,57082748;53,5396425;14,5709662
T991367476;250553243; Joseph Cain;Customer 2318;delivery;D;delivered;17;1;NULL;18.11.2020 13:41;13:30;0,03;NULL;Szczecin;53,72144699;14,3046608;53,7214213;14,3042084
T991367476;250454465; Joseph Cain;Customer 3317;delivery;D;delivered;17;NULL;NULL;18.11.2020 09:24;09:00;0,27;NULL;Szczecin;53,42641449;14,55160522;53,4284576;14,5495157
T991367476;250997580; Joseph Cain;Customer 3384;delivery;D;delivered;17;NULL;1;18.11.2020 09:23;09:00;0,13;NULL;Szczecin;53,42845917;14,55150986;53,4284576;14,5495157
T991367476;250852289; Joseph Cain;Customer 1303;delivery;D;delivered;17;NULL;NULL;18.11.2020 10:51;10:30;0,61;NULL;Szczecin;53,4472084;14,58455276;53,4525929;14,5828001
T991367476;250509277; Joseph Cain;Customer 3308;delivery;D;delivered;17;NULL;NULL;18.11.2020 09:23;09:00;0,13;NULL;Szczecin;53,42845917;14,55150986;53,4284417;14,5495072
T991367476;250663471; Joseph Cain;Customer 5520;delivery;D;delivered;17;NULL;1;18.11.2020 12:04;12:00;0,13;NULL;Szczecin;53,4678688;14,5917778;53,4683525;14,5935497
T991367476;250988968; Joseph Cain;Customer 3691;delivery;D;delivered;17;1;NULL;18.11.2020 09:23;09:00;0,26;NULL;Szczecin;53,42641449;14,55160522;53,4284298;14,5495001
T991367476;250675225; Joseph Cain;Customer 3436;delivery;D;delivered;17;1;NULL;18.11.2020 09:23;09:00;0,13;NULL;Szczecin;53,42845917;14,55150986;53,4284525;14,5495139
T991367476;250530393; Joseph Cain;Customer 352;delivery;D;delivered;17;1;1;18.11.2020 11:15;11:00;0,11;NULL;Szczecin;53,45538712;14,58792114;53,4553555;14,5895578
T991367476;250507636; Joseph Cain;Customer 4765;delivery;D;delivered;17;1;NULL;18.11.2020 12:41;12:30;0,32;NULL;Szczecin;53,5513649;14,55359268;53,5515455;14,5487956
T991367476;250641223; Joseph Cain;Customer 1536;delivery;D;delivered;17;1;NULL;18.11.2020 12:55;12:30;0,07;NULL;Szczecin;53,54889297;14,47287369;53,5493098;14,4721401
T991367476;250588920; Joseph Cain;Customer 2862;delivery;D;delivered;17;1;1;18.11.2020 10:35;10:30;0,41;NULL;Szczecin;53,45365974;14,56885721;53,4564628;14,5728826
T996309251;250932484; Gregory Roberts;Customer 583;delivery;D;delivered;17;NULL;1;18.11.2020 11:26;11:00;0,19;NULL;Szczecin;53,47595978;15,3492775;53,4746729;15,3473642
T996309251;250228526; Gregory Roberts;Customer 2768;delivery;D;delivered;17;NULL;1;18.11.2020 12:11;12:00;0,72;NULL;Szczecin;53,53726959;15,53112411;53,5432324;15,5352351
T996309251;250892560; Gregory Roberts;Customer 4914;delivery;D;delivered;17;NULL;NULL;18.11.2020 10:16;10:00;1,33;NULL;Szczecin;53,34215546;15,02460098;53,3428587;15,044486
T996309251;250878950; Gregory Roberts;Customer 1952;delivery;D;not delivered;17;NULL;1;18.11.2020 10:29;10:00;10,79;NULL;Szczecin;53,38689041;14,90032578;53,3426104;15,0444607
T996309251;250315242; Gregory Roberts;Customer 223;delivery;D;delivered;17;1;1;18.11.2020 10:58;10:30;0,19;NULL;Szczecin;53,40975189;15,17549515;53,4114;15,1764887
T996309251;250526877; Gregory Roberts;Customer 4209;delivery;D;delivered;17;NULL;NULL;18.11.2020 13:42;13:30;1,49;NULL;Szczecin;53,63235855;15,61626434;53,6457219;15,6166695
T995318241;250907365; Charlie Lucas;Customer 1638;delivery;D;delivered;9;1;NULL;18.11.2020 11:13;11:00;3,63;NULL;Warsaw;52,1396;20,82541;52,1089148;20,8436072
T995318241;250794274; Charlie Lucas;Customer 1638;delivery;D;delivered;9;1;NULL;18.11.2020 11:13;11:00;3,63;NULL;Warsaw;52,1396;20,82541;52,1089148;20,8436072
T995318241;250845803; Charlie Lucas;Customer 3330;delivery;D;delivered;9;NULL;1;18.11.2020 13:31;13:30;0,61;NULL;Warsaw;52,13064957;20,89505386;52,1337468;20,8877818
T995318241;250560358; Charlie Lucas;Customer 3684;delivery;D;delivered;9;1;NULL;18.11.2020 16:18;16:00;30,03;NULL;Warsaw;52,13064957;20,89505386;51,860774;20,8866381
T995318241;250596210; Charlie Lucas;Customer 1638;delivery;D;delivered;9;NULL;NULL;18.11.2020 11:13;11:00;3,63;NULL;Warsaw;52,1396;20,82541;52,1089148;20,8436072
T995318241;250787203; Charlie Lucas;Customer 1638;delivery;D;delivered;9;NULL;NULL;18.11.2020 11:13;11:00;3,63;1;Warsaw;52,1396;20,82541;52,1089148;20,8436072
T993341329;250364153; Nick Carr;Customer 1283;delivery;D;delivered;14;NULL;1;18.11.2020 13:06;13:00;5,45;1;Warsaw;52,4175415;21,18045807;52,4412997;21,2504974
T993341329;250326132; Nick Carr;Customer 3358;delivery;D;delivered;14;1;NULL;18.11.2020 09:44;09:30;0,24;NULL;Warsaw;52,30548096;21,08544922;52,3063534;21,0886897
T993341329;250391150; Nick Carr;Customer 3358;delivery;D;delivered;14;NULL;1;18.11.2020 09:44;09:30;0,24;1;Warsaw;52,30548096;21,08544922;52,3063534;21,0886897
T993341329;250839497; Nick Carr;Customer 3400;delivery;D;delivered;14;NULL;1;18.11.2020 09:44;09:30;0,22;1;Warsaw;52,30548096;21,08544922;52,3065167;21,0882476
T993341329;250743360; Nick Carr;Customer 4294;delivery;D;delivered;14;NULL;NULL;18.11.2020 12:10;12:00;2,38;1;Warsaw;52,36231232;21,29523468;52,3590836;21,2607139
T993341329;250916795; Nick Carr;Customer 4082;delivery;D;delivered;14;NULL;NULL;18.11.2020 10:31;10:30;0,61;1;Warsaw;52,33372879;21,10014725;52,3390745;21,0983426
T993341329;250590306; Nick Carr;Customer 4825;delivery;D;delivered;14;1;1;18.11.2020 10:05;10:00;0;NULL;Warsaw;52,31133652;21,10792542;52,3113019;21,1079329
T993341329;250256158; Nick Carr;Customer 1332;delivery;D;delivered;14;NULL;NULL;18.11.2020 08:14;08:00;5,38;NULL;Warsaw;52,27372742;21,02871704;52,3044866;21,0896083
T993341329;250696636; Nick Carr;Customer 3456;delivery;D;delivered;14;NULL;1;18.11.2020 09:44;09:30;0,35;1;Warsaw;52,30850627;21,09228146;52,306409;21,0884284
T993341329;250874886; Nick Carr;Customer 133;delivery;D;delivered;14;NULL;1;18.11.2020 12:44;12:30;0,12;1;Warsaw;52,44404528;21,12589236;52,4429307;21,125783
T993341329;250282889; Nick Carr;Customer 537;delivery;D;delivered;14;1;1;18.11.2020 08:00;08:00;4,64;1;Warsaw;52,3012352;21,02111816;52,3065027;21,0885671
T993341329;250365549; Nick Carr;Customer 2857;delivery;D;delivered;14;NULL;1;18.11.2020 12:15;12:00;0,48;1;Warsaw;52,35726547;21,25472641;52,359059;21,2610926
T993341329;250188445; Nick Carr;Customer 3564;delivery;D;delivered;14;NULL;NULL;18.11.2020 09:44;09:30;5,01;1;Warsaw;52,34185028;21,13366699;52,3062286;21,0886695
T993341329;250330402; Nick Carr;Customer 3358;delivery;D;delivered;14;NULL;1;18.11.2020 09:44;09:30;0,24;1;Warsaw;52,30548096;21,08544922;52,3063534;21,0886897
T995153778;250966011; Jerome Cohen;Customer 5087;delivery;D;delivered;12;1;NULL;18.11.2020 10:30;10:00;0,36;NULL;Warsaw;52,26069796;21,08181662;52,26169843;21,08683436
T995153778;250837077; Jerome Cohen;Customer 3129;delivery;D;delivered;12;1;NULL;18.11.2020 12:02;12:00;1,98;NULL;Warsaw;52,34185028;21,13366699;52,32442865;21,1281195
T995153778;250897382; Jerome Cohen;Customer 5376;delivery;D;delivered;12;1;1;18.11.2020 08:49;08:30;0,14;NULL;Warsaw;52,29529572;20,99663925;52,29624601;20,99527714
T995153778;250261238; Jerome Cohen;Customer 3788;delivery;D;delivered;12;NULL;1;18.11.2020 12:51;12:30;0,03;1;Warsaw;52,35970306;21,13197708;52,35945931;21,13206898
T995153778;250831500; Jerome Cohen;Customer 861;delivery;D;delivered;12;NULL;NULL;18.11.2020 13:18;13:00;0,02;NULL;Warsaw;52,41028214;21,17956161;52,41042131;21,17978136
T995153778;250575859; Jerome Cohen;Customer 2413;delivery;D;delivered;12;1;NULL;18.11.2020 13:58;13:30;0,06;NULL;Warsaw;52,47668076;21,36216736;52,47634406;21,36155671
T995153778;250284176; Jerome Cohen;Customer 5447;delivery;D;delivered;12;1;1;18.11.2020 14:48;14:30;0,3;1;Warsaw;52,30499268;21,16583252;52,30354547;21,16203582
T995153778;250244599; Jerome Cohen;Customer 844;delivery;D;delivered;12;NULL;NULL;18.11.2020 09:51;09:30;0,03;NULL;Warsaw;52,33107758;21,02709961;52,33082403;21,02681417
T995153778;250949195; Jerome Cohen;Customer 368;delivery;D;delivered;12;NULL;NULL;18.11.2020 11:16;11:00;0,32;NULL;Warsaw;52,26181793;21,08412933;52,26359485;21,08788684
T995153778;250865947; Jerome Cohen;Customer 1074;delivery;D;delivered;12;1;1;18.11.2020 10:46;10:30;0,48;1;Warsaw;52,26144409;21,08317184;52,26406318;21,08881662
T995153778;250235996; Jerome Cohen;Customer 3090;delivery;D;delivered;12;1;NULL;18.11.2020 12:26;12:00;0,03;NULL;Warsaw;52,31671524;21,10334778;52,31698616;21,10355182
T995153778;250387155; Jerome Cohen;Customer 2051;delivery;D;delivered;12;1;1;18.11.2020 09:28;09:00;0,06;1;Warsaw;52,3047905;21,01519775;52,30473024;21,01612043
T994854320;250699817; Louis Clark;Customer 151;delivery;D;delivered;19;NULL;NULL;18.11.2020 08:40;08:30;0,1;NULL;Warsaw;52,79794693;21,873909;52,797274;21,8748741
T994854320;250979453; Louis Clark;Customer 4232;pickup;P;delivered;19;1;1;18.11.2020 15:58;15:30;4,19;NULL;Warsaw;52,70394897;21,08036041;52,7404079;21,0957123
T994854320;250684432; Louis Clark;Customer 4668;delivery;D;delivered;19;1;1;18.11.2020 13:08;13:00;0,19;1;Warsaw;53,0841217;21,59185791;53,0823781;21,5916798
T994854320;250837230; Louis Clark;Customer 690;pickup;P;delivered;19;NULL;NULL;18.11.2020 14:01;14:00;0,37;NULL;Warsaw;53,04800723;21,63680226;53,0499418;21,6322985
T994854320;250313749; Louis Clark;Customer 690;pickup;P;delivered;19;NULL;NULL;18.11.2020 14:01;14:00;0,37;NULL;Warsaw;53,04800723;21,63680226;53,0499418;21,6322985
T994854320;250871644; Louis Clark;Customer 819;delivery;D;delivered;19;1;1;18.11.2020 10:17;10:00;0,08;NULL;Warsaw;53,35315323;21,17163467;53,3533114;21,1727744
T994854320;250667546; Louis Clark;Customer 5412;delivery;D;delivered;19;1;1;18.11.2020 11:15;11:00;0,02;NULL;Warsaw;53,37899399;21,65119553;53,3789294;21,6514018
T994854320;250278196; Louis Clark;Customer 5503;delivery;D;delivered;19;NULL;NULL;18.11.2020 14:33;14:30;0,03;NULL;Warsaw;53,07982635;21,57068253;53,0795814;21,5710048
T994854320;250705170; Louis Clark;Customer 2224;delivery;D;delivered;19;NULL;1;18.11.2020 11:32;11:30;0,79;NULL;Warsaw;53,36081244;21,5683834;53,3570724;21,5784101
T994854320;250437118; Louis Clark;Customer 320;delivery;D;delivered;19;1;NULL;18.11.2020 13:26;13:00;3,46;NULL;Warsaw;53,04730606;21,59089279;53,0752579;21,6134516
T994854320;250723735; Louis Clark;Customer 3342;delivery;D;delivered;19;1;1;18.11.2020 13:52;13:30;5,23;NULL;Warsaw;53,08056641;21,56917191;53,0547785;21,6344141
T994854320;250928824; Louis Clark;Customer 3342;delivery;D;delivered;19;NULL;1;18.11.2020 13:52;13:30;5,23;NULL;Warsaw;53,08056641;21,56917191;53,0547785;21,6344141
T996261040;250638556; Jesus Paul;Customer 3162;delivery;D;delivered;13;NULL;1;18.11.2020 18:01;18:00;0,05;NULL;Warsaw;52,1869545;21,47221756;52,1873052;21,4726014
T996261040;250576378; Jesus Paul;Customer 1567;delivery;D;delivered;13;NULL;1;18.11.2020 12:03;12:00;0,1;NULL;Warsaw;52,14414215;22,30125809;52,1445519;22,3025599
T996261040;250398003; Jesus Paul;Customer 1726;delivery;D;delivered;13;NULL;NULL;18.11.2020 16:02;16:00;0,01;1;Warsaw;52,3223877;21,66704559;52,3223897;21,6671946
T996261040;250508910; Jesus Paul;Customer 3161;delivery;D;delivered;13;NULL;1;18.11.2020 13:32;13:30;0,4;NULL;Warsaw;52,17691422;22,27272797;52,1800209;22,2756761
T996261040;250790521; Jesus Paul;Customer 990;delivery;D;delivered;13;NULL;NULL;18.11.2020 12:31;12:30;2;NULL;Warsaw;52,17827606;22,20529556;52,185884;22,2318281
T996261040;250361748; Jesus Paul;Customer 2235;delivery;D;delivered;13;NULL;1;18.11.2020 13:14;13:00;0,15;NULL;Warsaw;52,15430832;22,31312943;52,1556578;22,3134637
T996261040;250675381; Jesus Paul;Customer 662;delivery;D;delivered;13;NULL;1;18.11.2020 17:24;17:00;0,02;NULL;Warsaw;52,10946655;21,59614182;52,109578;21,5958933
T996261040;250533930; Jesus Paul;Customer 4341;delivery;D;delivered;13;1;NULL;18.11.2020 14:06;14:00;0,03;NULL;Warsaw;52,1481514;22,30882263;52,1479485;22,3090356
T996261040;250345957; Jesus Paul;Customer 2609;delivery;D;delivered;13;NULL;1;18.11.2020 09:18;09:00;0,07;NULL;Warsaw;52,13465118;21,44436264;52,1347251;21,4453518
T996261040;250510864; Jesus Paul;Customer 5557;delivery;D;delivered;13;1;NULL;18.11.2020 15:07;15:00;0,02;NULL;Warsaw;52,4209671;22,2596817;52,4208732;22,2594426
T996261040;250816755; Jesus Paul;Customer 5418;delivery;D;delivered;13;1;NULL;18.11.2020 16:29;16:00;1,67;1;Warsaw;52,32168198;21,68326569;52,3067668;21,6811586
T996261040;250244330; Jesus Paul;Customer 1702;delivery;D;delivered;13;NULL;NULL;18.11.2020 11:30;11:00;0,04;1;Warsaw;52,19425964;22,26514053;52,1938993;22,2651863
T996261040;250266947; Jesus Paul;Customer 4768;delivery;D;delivered;13;1;NULL;18.11.2020 11:05;11:00;0,04;1;Warsaw;52,17591095;22,28834152;52,1756611;22,2879523
T996654605;250701299; Aaron Wheeler;Customer 32;delivery;D;delivered;11;1;NULL;18.11.2020 10:51;10:30;8,8;NULL;Warsaw;53,14002228;23,0736351;53,1060577;23,1922676
T996654605;250942380; Aaron Wheeler;Customer 942;delivery;D;delivered;11;NULL;1;18.11.2020 10:34;10:30;5,34;NULL;Warsaw;53,12941742;23,07662582;53,1026745;23,1428517
T996654605;250930425; Aaron Wheeler;Customer 2041;delivery;D;delivered;11;NULL;1;18.11.2020 09:11;09:00;0,06;NULL;Warsaw;53,16095352;22,99267197;53,1609156;22,9935818
T996654605;250426209; Aaron Wheeler;Customer 3983;delivery;D;delivered;11;NULL;1;18.11.2020 09:38;09:30;2,01;NULL;Warsaw;53,12758118;22,97781229;53,1287585;23,0077793
T996654605;250414413; Aaron Wheeler;Customer 1213;delivery;D;delivered;11;1;1;18.11.2020 11:51;11:30;8,45;1;Warsaw;53,12010574;23,20182037;53,1486008;23,0847946
T996654605;250739278; Aaron Wheeler;Customer 3198;delivery;D;delivered;11;NULL;1;18.11.2020 12:14;12:00;8,53;NULL;Warsaw;53,10623169;23,19061661;53,1485218;23,0843535
T996654605;250524004; Aaron Wheeler;Customer 2569;delivery;D;delivered;11;NULL;1;18.11.2020 12:46;12:30;4,82;NULL;Warsaw;53,13534546;23,15304947;53,1485068;23,0844051
T996654605;250912260; Aaron Wheeler;Customer 4336;delivery;D;delivered;11;1;NULL;18.11.2020 10:11;10:00;0,07;NULL;Warsaw;53,12989426;23,08912659;53,1296887;23,0901825
T996654605;250740226; Aaron Wheeler;Customer 919;delivery;D;delivered;11;1;1;18.11.2020 11:26;11:00;3,08;NULL;Warsaw;53,11715317;23,1177597;53,1357385;23,1518935
T996654605;250592247; Aaron Wheeler;Customer 1943;delivery;D;delivered;11;1;1;18.11.2020 07:11;07:00;0,2;NULL;Warsaw;53,18676758;22,03799057;53,1864561;22,0408902
T996654605;250187637; Aaron Wheeler;Customer 2325;delivery;D;delivered;11;NULL;NULL;18.11.2020 08:16;08:00;6,98;1;Warsaw;52,98077393;22,24521255;52,9520476;22,3375384
T996418915;250307719; Tony Parks;Customer 4063;delivery;D;delivered;17;NULL;NULL;18.11.2020 10:01;10:00;0,2;NULL;Warsaw;51,98641933;20,96812241;51,9855907;20,9655217
T996418915;250454189; Tony Parks;Customer 2702;delivery;D;delivered;17;NULL;1;18.11.2020 10:24;10:00;0,04;NULL;Warsaw;52,03533554;20,94266129;52,0355806;20,9422963
T996418915;250681759; Tony Parks;Customer 1593;delivery;D;delivered;17;1;NULL;18.11.2020 09:16;09:00;0,28;1;Warsaw;52,07101822;21,03658676;52,0702735;21,0404226
T996418915;250296496; Tony Parks;Customer 5115;delivery;D;delivered;17;NULL;1;18.11.2020 07:48;07:30;0,05;1;Warsaw;52,09617233;21,04433823;52,0962628;21,0450671
T996418915;250718381; Tony Parks;Customer 3688;delivery;D;delivered;17;NULL;1;18.11.2020 11:02;11:00;0,33;NULL;Warsaw;52,08556747;21,03345871;52,0828561;21,0315139
T996418915;250238576; Tony Parks;Customer 1209;delivery;D;delivered;17;1;1;18.11.2020 08:51;08:30;0,03;1;Warsaw;52,08403397;21,02953339;52,0842791;21,0297622
T996418915;250198733; Tony Parks;Customer 2427;delivery;D;not delivered;17;1;NULL;18.11.2020 09:20;09:00;4,22;1;Warsaw;52,10728932;21,0503771;52,0700586;21,038274
T996418915;250383418; Tony Parks;Customer 5369;delivery;D;delivered;17;NULL;NULL;18.11.2020 09:05;09:00;0,21;1;Warsaw;52,08030319;21,03787613;52,0816998;21,0359107
T996418915;250492367; Tony Parks;Customer 3508;delivery;D;delivered;17;NULL;NULL;18.11.2020 11:02;11:00;0,24;1;Warsaw;52,08384293;21,0345624;52,0828567;21,0315142
T996418915;250410019; Tony Parks;Customer 3345;delivery;D;delivered;17;1;NULL;18.11.2020 11:02;11:00;0,1;NULL;Warsaw;52,08227921;21,03262329;52,0828567;21,0315142
T996418915;250466667; Tony Parks;Customer 1992;delivery;D;delivered;17;NULL;1;18.11.2020 08:28;08:00;0,23;1;Warsaw;52,09158032;21,05251795;52,0931264;21,0548088
T996418915;250989302; Tony Parks;Customer 3236;delivery;D;delivered;17;1;NULL;18.11.2020 07:28;07:00;4,72;NULL;Warsaw;52,05522537;21,01488113;52,0973818;21,0076068
T996418915;250784739; Tony Parks;Customer 4213;delivery;D;delivered;17;1;1;18.11.2020 09:28;09:00;0,11;1;Warsaw;52,07006454;21,03688431;52,0699433;21,038493
T996418915;250456040; Tony Parks;Customer 5095;delivery;D;delivered;17;1;NULL;18.11.2020 08:06;08:00;1,57;NULL;Warsaw;52,08435754;21,04165032;52,0977474;21,048847
T996418915;250649548; Tony Parks;Customer 4165;delivery;D;delivered;17;1;1;18.11.2020 09:40;09:30;1,73;NULL;Warsaw;52,05522537;21,01488113;52,0506568;20,9907082
T996418915;250865042; Tony Parks;Customer 1208;delivery;D;delivered;17;1;1;18.11.2020 08:52;08:30;1,65;NULL;Warsaw;52,06925964;21,02729416;52,0840072;21,0301373
T996418915;250880430; Tony Parks;Customer 2296;delivery;D;delivered;17;1;1;18.11.2020 08:19;08:00;0,59;NULL;Warsaw;52,09021759;21,04996109;52,0946255;21,045059
T993712153;250677351;Curtis Howard;Customer 1304;delivery;D;delivered;14;NULL;NULL;18.11.2020 14:09;14:00;0,03;NULL;Warsaw;52,11568069;20,87098312;52,1159105;20,8709638
T993712153;250684655;Curtis Howard;Customer 1203;delivery;D;delivered;14;1;NULL;18.11.2020 14:12;14:00;0,88;NULL;Warsaw;52,11458588;20,85840988;52,1158262;20,8711591
T993712153;250798274;Curtis Howard;Customer 5384;delivery;D;delivered;14;NULL;1;18.11.2020 09:42;09:30;1,35;1;Warsaw;52,17201233;20,79107285;52,1636078;20,7768729
T993712153;250926332;Curtis Howard;Customer 2950;delivery;D;delivered;14;1;NULL;18.11.2020 09:51;09:30;2,53;NULL;Warsaw;52,16886902;20,80274582;52,161085;20,7680171
T993712153;250942225;Curtis Howard;Customer 3835;delivery;D;delivered;14;NULL;NULL;18.11.2020 09:31;09:30;1,51;NULL;Warsaw;52,17201233;20,79107285;52,1730828;20,7691053
T993712153;250864657;Curtis Howard;Customer 1603;delivery;D;delivered;14;NULL;1;18.11.2020 10:01;10:00;1,34;NULL;Warsaw;52,1729874;20,77052857;52,161085;20,7680171
T993712153;250560543;Curtis Howard;Customer 1969;delivery;D;not delivered;14;NULL;1;18.11.2020 11:58;11:30;13,57;NULL;Warsaw;52,16611099;20,8057251;52,1167345;20,6244288
T993712153;250598881;Curtis Howard;Customer 3839;delivery;D;delivered;14;NULL;NULL;18.11.2020 09:20;09:00;0,01;1;Warsaw;52,17301941;20,76926422;52,1730936;20,7691322
T993712153;250355321;Curtis Howard;Customer 202;delivery;D;delivered;14;1;NULL;18.11.2020 11:41;11:30;0,77;NULL;Warsaw;52,14568832;20,63648446;52,1502442;20,6280369
T993712153;250270252;Curtis Howard;Customer 4170;delivery;D;delivered;14;NULL;1;18.11.2020 12:50;12:30;10,77;1;Warsaw;52,06227493;20,75442123;52,1167578;20,6244682
T993712153;250651181;Curtis Howard;Customer 3063;delivery;D;delivered;14;NULL;NULL;18.11.2020 11:09;11:00;8,97;1;Warsaw;52,0711441;20,63279724;52,1514997;20,6226572
